name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,grpradeg,grpdedeg,logmh_e17,logmhdynh_e17,grp_e17,dens_corr_b,f_s16sample_s,dens_corr_s,groupmass_b,groupid_b,dist_b,dens_b,f_dist_s,dist_s,f_s16sample_b,groupid_s,groupmass_s,dens_s,f_dist_b,tf_type,nndist_kd,tf_confidence,mhi_oldrms,mhidet,hirms,emhidet,mhilim,emhidep,limflagdep,mhidep,logmgas_e16,logmgastype
rf0222,0.02,0.76659,0.03,0.01,0.1,0.06,9.9,0.11,9.83,18.49,0.04,-0.56184395,0.03,0.21,0.03,0.15,22.2482455798,0.08,0.12,10.65,15.23,13.44,11.24,12.66,1.12562,2.46769,-0.04,10.23,12.24,0.46,0.27,64.73,0.58,0.02,4.04773,4.97815,2.70565,2.34663,11.01,-99.0,5564.5,-99.0,0.02,-21.92,3.39812,11.96,0.27,0.03,0.08,5564.5,0.05,0.24,0.02,10.21,15.15,1,1237666407378387022,0.314394,36.1013,449242064773736448,0.5253,0.41155,0.47912,0.36472,1,0,5.585,48.4564,587731512070438934,0.50258,112531068149563392,0.416,449242064773736448,0.5973,1237666407378387022,159.346,11.05,0.0,0.20482044,9.93274593,9.33779977438,0.204820442249,10.97,-99.0,-99.0,notineco,-99.0,0.0,E,1554790000.0,0.0,0.0,0.0,0.0,0.0156196,0.0,0.0285,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,1.0,0.0,-21.9227,0.0,0.0,12.6389,1,12.3829,1.0,0.0,1.0,11.0205,153.0,11.0055,0.0,0.0,0.0,0.00313783,0.0230428,11.01,1,0,1,0,11000,0,0000000,2.4326,2.65482,3.9879,3.35762,-21.9907,4.91292,0.747684,2.30299,1.09951,20.9567,0.2349,1.7146,0,11.015,22.2482,-0.5619,12.39,12.39,153,12.7,1,12.94,12.54,20095,0.0,12.7,0,0.0,1,10092,12.64,12.94,0,-10998,0.790198719819,-10998,1554790000.0,0.0,0.00487898,0.0,1554790000.0,0.0,1.0,1554790000.0,9.3378,0.0
rf0223,0.02,0.526243,0.03,0.01,-99.0,0.06,12.47,0.11,12.4,18.27,0.04,-1.1997143,0.02,0.06,0.04,0.15,22.3607537632,0.08,0.06,13.28,8.88,15.82,13.88,15.21,0.823942,2.21987,-0.1,12.76,14.9,0.28,0.26,21.92,0.19,0.02,3.41979,4.38176,2.02386,1.72616,9.49,-99.0,4989.6,-99.0,0.02,-19.13,3.18184,14.65,0.27,0.03,0.05,4989.6,0.03,0.11,0.02,-99.0,17.02,1,1237663782596575418,0.429733,18.0884,784823465793316864,0.2139,0.14232,0.53954,0.10505,1,0,16.3721,19.6406,588015507668533349,0.27387,196412368815652864,0.1782,784823465793316864,0.2365,1237663782596575418,0.0,9.65,126.331,0.77639505,8.55448532,9.40645467561,0.776395049544,9.31,-99.0,-99.0,notineco,-99.0,4.0,L,1821070000.0,0.0433291,0.0,0.0,269.653,0.0599925,3.10256,0.0088,9.0039,0,0,0.0,GBT,105874000.0,0.0,267.346,0.195303,1.0,0.0,-19.1272,0.0,0.0,11.3309,1,11.2459,1.0,0.0,1.0,9.7695,154.0,9.5325,0.0,0.0,0.0,0.413557,0.312623,9.53,1,1,0,1,00000,0,1000000,1.56542,1.25694,2.41628,2.3816,-19.7111,3.23246,0.249235,1.1001,0.40608,17.9017,0.2333,0.8006,0,9.745,22.3607,-1.1998,11.24,11.28,154,12.96,1,12.88,12.22,20096,0.0,12.68,0,0.0,1,10093,12.27,12.6,0,0,1.2184569965,0,1821070000.0,1821070000.0,0.00164469,105874000.0,0.0,105874000.0,0.0,1821070000.0,9.40646,0.0
rf0224,0.02,0.764721,0.03,0.01,-99.0,0.06,-99.0,0.11,10.41,18.92,0.04,-1.2413582,0.02,-99.0,-99.0,0.15,22.4333776569,0.08,0.2,11.35,12.05,13.99,-99.0,13.19,1.12293,2.4913,-0.02,10.75,12.77,0.56,0.26,49.07,0.39,0.02,4.0811,5.01485,2.71273,2.35452,10.75,-99.0,5270.2,-99.0,0.03,-21.27,3.42505,12.5,0.27,0.03,0.03,5270.2,1.59,0.08,0.02,-99.0,15.67,1,1237663782596575301,0.756793,70.0179,449236017459783680,0.6125,0.45747,0.62238,0.11095,1,0,31.0649,69.2893,588015507668598795,0.558458,112531068057288704,0.7706,449236017459783680,0.5995,1237663782596575301,187.975,10.79,0.0,0.1410894,9.89244175,9.2515666837,0.141089399273,10.65,-99.0,-99.0,notineco,-99.0,-1.5,E,1274790000.0,0.0,0.0,0.0,0.0,0.0127409,0.0,0.0134,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,1.0,0.0,-21.2362,0.0,0.0,12.2329,1,11.9859,1.0,0.0,1.0,10.7485,155.0,10.7325,0.0,0.0,0.0,0.00472455,0.036325,10.73,1,0,1,0,11000,0,0000000,2.42168,2.61478,3.96343,3.34399,-21.3608,4.88573,0.729147,2.2709,1.07303,0.0,0.2296,0.0,0,10.755,22.4333,-1.2414,11.99,12.09,155,12.96,1,12.88,12.22,20096,0.0,12.68,0,0.0,1,10093,12.27,12.6,0,0,0.97210470937,0,1274790000.0,0.0,0.00504866,0.0,1274790000.0,0.0,1.0,1274790000.0,9.25157,0.0
rf0225,0.01,0.154774,0.02,0.01,2.47,0.05,16.39,0.08,14.47,18.33,0.03,0.7431574,0.07,1.46,-99.0,0.11,22.5151033571,0.06,0.49,-99.0,5.49,17.19,-99.0,16.98,0.25519,1.27007,0.23,14.94,16.84,0.48,0.2,19.53,0.49,0.04,1.98018,2.71089,0.965296,0.86488,8.21,-99.0,5206.7,-99.0,0.11,-17.44,2.00078,16.67,0.2,0.03,0.03,5206.7,0.05,-99.0,0.02,16.51,17.87,1,1237657071693856819,0.611235,10.6578,1213817175819708416,0.5493,0.98298,1.0614,0.013874,1,0,10.548,19.4755,587731513681117344,0.505832,303656126338039808,0.1727,1213817175819708416,0.5119,1237657071693856819,0.0,8.35,42.8884,0.24493953,7.94970322,8.95757568345,0.244939531521,8.17,-99.0,-99.0,notineco,-99.0,12.0,L,647810000.0,0.199956,0.0,0.0,79.1054,0.00639984,11.9528,0.0299,5.89253,0,0,0.0,AO,63979900.0,0.0,50.7983,0.184024,1.0,0.0,-17.4384,0.0,0.0,10.8679,1,10.9099,1.0,0.0,1.0,8.9335,156.0,8.2195,0.0,0.0,0.0,3.58494,3.58494,8.21,1,1,0,1,00000,0,1000000,1.02322,0.725662,1.63843,1.68891,-17.6767,2.30411,0.065012,0.680216,0.110458,18.3128,0.1756,0.1053,0,9.025,22.5147,0.7433,10.9,10.69,156,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,2,1.68000210328,3,647810000.0,647810000.0,0.001683,63979900.0,0.0,63979900.0,0.0,647810000.0,8.95758,0.0
rf0226,0.01,0.511738,0.02,0.01,0.17,0.05,14.57,0.08,-99.0,19.68,0.03,0.74522841,0.03,0.24,0.35,0.11,22.5257853047,0.06,-99.0,15.39,8.52,17.11,16.18,16.56,0.756657,1.91381,0.12,14.51,16.19,0.33,0.2,25.56,0.35,0.02,3.1197,3.87565,1.96255,1.71763,9.07,-99.0,5537.7,-99.0,0.03,-17.99,2.66976,16.06,0.21,0.03,0.04,5537.7,0.2,0.17,0.02,14.44,18.33,1,1237657071693856822,0.520712,12.0343,450455650783225856,0.3116,1.0579,1.1435,0.014757,1,0,11.5909,19.44,587731513681182733,0.293169,112812557349158912,0.3379,450455650783225856,0.2541,1237657071693856822,0.0,9.19,139.007,0.055171823,8.24418449,8.3134483248,0.0551718229394,8.85,-99.0,-99.0,notineco,-99.0,7.5,L,147001000.0,0.120518,0.0,0.0,141.104,0.00972175,11.3885,0.0193,3.18642,0,0,0.0,AO,15993800.0,0.0,180.91,-0.414328,1.0,0.0,-17.9919,0.0,0.0,11.1299,1,11.0119,1.0,0.0,1.0,9.1225,157.0,9.0545,0.0,0.0,0.0,0.0540372,0.081937,9.05,1,0,0,1,00000,0,0100000,1.82075,1.82826,2.95944,2.56261,-18.0959,3.7013,0.463724,1.60242,0.689566,20.4169,0.1784,0.4186,0,9.145,22.526,0.7453,11.0,11.05,157,0.0,1,11.22,0.0,0,0.0,0.0,1,3.44,0,10094,11.16,11.12,0,2,1.10259081313,3,147001000.0,147001000.0,0.00037083,15993800.0,0.0,15993800.0,0.0,147001000.0,8.31345,0.0
rf0227,0.02,0.365871,0.03,0.01,0.18,0.06,13.7,0.11,13.94,18.4,0.04,-0.73017763,0.02,0.08,0.29,0.15,22.6170079294,0.08,0.24,14.17,7.45,16.35,14.87,15.92,0.565071,1.70632,-0.06,13.8,15.68,0.64,0.26,15.41,0.16,0.07,2.77611,3.56683,1.63486,1.43566,9.15,-99.0,5513.7,-99.0,0.06,-18.64,2.49704,15.51,0.27,0.03,0.07,5513.7,0.03,0.37,0.03,14.04,17.43,1,1237663783133577352,0.319939,25.1237,784812745554946048,0.5694,0.13073,0.44275,0.12859,1,0,14.2062,36.0015,588015508205535343,0.604337,196412368652075008,0.6632,784812745554946048,0.4364,1237663783133577352,0.0,9.29,52.2086,0.25725192,8.1090498,9.04985542471,0.257251923007,8.95,-99.0,-99.0,notineco,-99.0,11.5,L,801175000.0,0.112093,0.0,0.0,154.346,0.0187601,11.4942,0.0187,5.62501,0,0,0.0,GBT,83946100.0,0.0,157.908,0.139293,1.0,0.0,-18.7656,0.0,0.0,11.1659,1,11.1369,1.0,0.0,2.0,9.3965,158.0,9.1525,0.0,0.0,0.0,0.355057,0.35264,9.15,1,?,0,1,00000,0,1000000,1.46626,1.372,2.42434,2.20341,-18.8583,3.16149,0.2675,1.22558,0.413919,19.0282,0.2307,0.0765,0,9.395,22.617,-0.7299,11.13,10.91,158,12.68,1,13.03,12.68,20099,0.0,12.57,0,0.82,1,10095,11.2,13.03,0,2,0.12912311305,1,801175000.0,801175000.0,0.00129859,83946100.0,0.0,83946100.0,0.0,801175000.0,9.04986,0.0
rf0228,0.02,0.66839,0.02,0.01,0.24,0.06,15.5,0.1,14.23,22.49,0.04,-0.7497552,0.04,0.6,0.36,0.14,22.7104886703,0.07,0.21,15.31,5.72,17.95,15.49,17.27,0.970535,2.20834,0.01,-99.0,16.93,0.57,0.25,13.37,-99.0,0.02,3.6002,4.40583,2.36239,2.06024,8.87,-99.0,5220.3,-99.0,0.03,-17.17,3.01398,16.63,0.26,0.03,0.06,5220.3,0.43,0.3,0.02,15.25,19.35,1,1237663783133577457,0.0634801,15.8745,450439707864623104,0.5606,0.20137,0.22774,0.12377,1,0,3.3822,16.3471,588015508205535437,0.572431,112812557105889280,0.5587,450439707864623104,0.2677,1237663783133577457,0.0,8.97,0.0,0.0047315186,8.22710705,7.81249203147,0.00473151857657,8.83,-99.0,-99.0,notineco,-99.0,-999.0,E,166413000.0,0.0,0.0,0.0,0.0,0.0121716,0.0,0.0108,0.0,0,1,0.0,AO,0.0,0.0,0.0,0.0,1.0,0.0,-17.1695,0.0,0.0,11.0659,1,10.8759,1.0,0.0,1.0,8.9455,159.0,8.8905,0.0,0.0,0.0,0.0053986,0.0954168,8.89,0,0,0,0,00000,0,0000000,2.16652,2.30844,3.53512,2.96535,-17.2439,4.33395,0.646181,2.01478,0.939846,0.0,0.22,0.0,0,8.935,22.7104,-0.7498,10.86,10.99,159,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,0,0.97210470937,0,166413000.0,0.0,0.00159383,0.0,166413000.0,0.0,1.0,166413000.0,8.07803,1.0
rf0229,0.02,0.454765,0.03,0.01,0.52,0.08,14.95,0.14,-99.0,20.38,0.06,-0.61075471,0.05,0.24,0.25,0.2,22.8019211026,0.1,-99.0,15.89,2.48,17.71,16.02,17.18,0.685968,1.8719,0.1,14.7,16.92,0.95,0.35,5.45,0.11,0.02,3.06694,3.88126,1.88101,1.64981,8.59,-99.0,4803.35,-99.0,0.05,-17.06,2.68621,16.69,0.36,0.05,0.03,4691.5,0.06,0.15,0.02,15.15,18.91,1,1237666407378649261,0.721532,6.1927,449241789895829504,0.9075,0.29104,0.54304,0.089937,1,0,4.962,26.7218,587731512070635675,0.984001,112531068145369088,0.2106,449241789895829504,0.7738,1237666407378649261,0.0,8.73,0.0,0.036034925,8.70595074,7.91343309526,0.0463912703848,8.43,-99.0,-99.0,notineco,-99.0,-999.0,E,58520100.0,0.370864,0.0,0.0,44.3115,0.0108319,10.1991,0.0138,3.63524,0,0,0.0,AO,8967980.0,0.0,61.3594,0.0358649,2.0,0.0,-19.6218,0.0,0.0,11.5519,0,11.3669,1.0,0.0,2.0,10.0145,160.0,9.9975,0.0,0.0,0.0,0.191108,0.17455,8.61,0,0,0,0,00000,0,0000000,1.64679,1.6138,2.72329,2.416,-17.252,3.49251,0.354362,1.43087,0.537292,21.0759,0.3064,0.1626,0,8.675,22.8242,-0.643238,11.36,10.98,160,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,0,0.0919333201609,0,58520100.0,58520100.0,0.000433732,8967980.0,0.0,8967980.0,0.0,58520100.0,7.91343,0.0
rf0230,0.02,0.746319,0.03,0.01,0.05,0.08,12.11,0.14,12.07,20.47,0.05,-0.67408768,0.02,0.05,0.07,0.19,22.8455818077,0.1,0.05,12.84,5.77,15.6,13.39,14.82,1.09407,2.43856,-0.02,12.29,14.43,0.38,0.34,15.48,0.03,0.04,3.98947,4.90978,2.64498,2.29723,9.97,-99.0,4803.35,-99.0,0.03,-19.51,3.35887,14.15,0.35,0.04,0.04,4915.2,0.24,0.06,0.02,12.32,17.27,1,1237663783133642880,0.437627,15.5826,449238491360946176,0.4443,0.1896,0.22603,0.094226,1,0,4.5272,21.6829,588015508205601005,0.444214,112531068095037440,0.2528,449238491360946176,0.7211,1237663783133642880,92.8881,10.03,0.0,0.029777553,9.49664879,8.59,0.0297775526999,9.83,-99.0,-99.0,notineco,-99.0,-1.0,E,338065000.0,0.0,0.0,0.0,0.0,0.0734651,0.0,0.0106,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,2.0,0.0,-19.6218,0.0,0.0,11.5519,1,11.3669,1.0,0.0,2.0,10.0145,160.0,9.9975,0.0,0.0,0.0,0.00555062,0.0829428,9.97,1,0,1,0,10000,0,0000000,2.37976,2.56176,3.89061,3.29117,-19.5876,4.80202,0.715128,2.22598,1.0509,22.1266,0.3004,1.1198,0,9.985,22.8242,-0.643238,11.36,10.98,160,12.23,1,12.23,11.42,20097,2.21,12.2,1,2.15,1,10096,11.57,12.2,1,0,0.0919333201609,0,338065000.0,0.0,0.00260471,0.0,338065000.0,0.0,1.0,338065000.0,8.67513,1.0
rf0231,0.02,0.707752,0.03,0.01,0.09,0.08,13.06,0.15,12.91,21.02,0.06,-0.4540624,0.02,0.08,0.06,0.2,22.8600094532,0.11,0.14,13.86,4.15,16.32,14.27,15.57,1.03576,2.27735,-0.03,12.68,15.2,0.64,0.35,13.31,0.5,0.02,3.71188,4.52408,2.47029,2.14228,9.79,-99.0,5629.0,-99.0,0.02,-19.06,3.08955,14.92,0.36,0.05,0.07,5629.0,0.26,0.09,0.02,13.27,17.92,1,1237666407378714752,0.531113,8.7081,450433385672763392,0.6243,0.51588,0.53206,0.46535,1,0,5.225,12.6579,587731512070701190,0.642957,112812557009420288,0.6292,450433385672763392,0.469,1237666407378714752,57.0811,9.85,0.0,0.02230198,9.62823677,8.4436478131,0.0223019803637,9.69,-99.0,-99.0,notineco,-99.0,-1.0,E,198390000.0,0.0,0.0,0.0,0.0,0.00416873,0.0,0.0018,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,1.0,0.0,-19.0636,0.0,0.0,11.4539,1,11.2309,1.0,0.0,1.0,9.8055,162.0,9.7885,0.0,0.0,0.0,0.00449185,0.0362831,9.79,1,0,1,0,10000,0,0000000,2.23052,2.41098,3.64022,3.03469,-19.1315,4.4444,0.683025,2.09273,1.00128,0.0,0.3098,0.0,0,9.805,22.8599,-0.4541,11.22,11.34,162,12.25,1,12.64,11.31,20098,1.08,12.25,0,1.06,1,10097,11.47,12.64,0,0,1.12910878236,0,198390000.0,0.0,0.00134451,0.0,198390000.0,0.0,1.0,198390000.0,8.44365,0.0
rf0232,0.02,0.657757,0.03,0.01,0.13,0.07,14.41,0.13,14.16,21.7,0.05,-0.93415395,0.03,0.19,0.14,0.18,22.8666746836,0.09,0.12,14.73,3.92,17.37,15.49,16.68,0.953384,2.16749,0.0,14.19,16.34,0.58,0.32,9.28,0.38,0.02,3.53311,4.30896,2.319,2.02337,9.15,-99.0,5484.06,-99.0,0.03,-17.88,2.94335,16.1,0.32,0.04,0.05,5469.1,0.25,0.36,0.02,14.64,18.86,1,1237657069546504369,0.197645,8.1259,450441082254157824,0.4584,0.22239,0.32934,0.081819,1,0,4.2026,9.5066,587731511533830253,0.601697,112812557126860800,0.3859,450441082254157824,0.8267,1237657069546504369,28.3453,9.21,0.0,0.010016136,8.80694866,7.77302865775,0.0100161355026,9.11,-99.0,-99.0,notineco,-99.0,-1.0,E,60077600.0,0.0,0.0,0.0,0.0,0.0209227,0.0,0.0282,0.0,0,1,0.0,AO,0.0,0.0,0.0,0.0,3.0,0.105,-22.0241,11.2,24.7,12.7729,0,12.4439,1.0,0.113,4.0,11.1065,163.0,11.0875,12.37,98.8,12.16,0.0060828,0.0936673,9.15,1,0,1,0,10000,0,0000000,2.12471,2.26476,3.46744,2.89365,-17.9373,4.23639,0.635075,1.97781,0.922031,0.0,0.2792,0.0,0,9.155,22.9233,-0.894085,12.45,12.37,163,0.0,1,12.62,0.0,0,0.0,0.0,0,0.0,0,10098,12.75,12.55,0,0,0.0806545291962,0,60077600.0,0.0,0.000483387,0.0,60077600.0,0.0,1.0,60077600.0,7.92484,1.0
rf0233,0.02,0.79158,0.04,0.01,0.0,0.08,9.44,0.15,9.45,18.11,0.06,-0.93282605,0.02,0.05,0.0,0.21,22.9256445729,0.11,0.01,10.5,25.75,13.49,11.07,12.64,1.17836,2.73642,-0.14,9.8,12.16,0.26,0.37,72.59,0.02,0.02,4.43857,5.4496,2.8805,2.49372,10.95,-99.0,5484.06,-99.0,0.02,-21.96,3.74746,11.82,0.38,0.05,0.03,5510.9,0.1,0.05,0.02,9.86,15.2,1,1237657069546569739,0.618541,54.3371,450441357132064768,0.3803,0.17713,0.3427,0.082444,1,0,29.2751,88.7587,587731511533830192,0.282143,112812557131055104,0.1309,450441357132064768,0.5843,1237657069546569739,156.208,11.13,228.755,0.93737659,9.11773872,9.4045785364,2.08651491382,10.73,-99.0,-99.0,notineco,-99.0,0.0,L,1813220000.0,0.0,0.0,0.0,0.0,0.0225478,0.0,0.0079,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,3.0,0.105,-22.0241,11.2,24.7,12.7729,1,12.4439,1.0,0.113,4.0,11.1065,163.0,11.0875,12.37,98.8,12.16,0.167294,0.249173,11.07,1,0,1,1,01000,0,1000000,2.23834,2.32256,3.69,3.13803,-22.469,4.58969,0.592537,2.0442,0.870895,20.5262,0.326,2.2078,0,10.975,22.9233,-0.894085,12.45,12.37,163,12.68,1,12.62,12.68,20099,0.0,12.57,0,0.0,1,10098,12.75,12.55,0,0,0.0806545291962,0,1813220000.0,0.0,0.00554039,0.0,1813220000.0,0.0,1.0,1813220000.0,9.40458,0.0
rf0234,0.02,0.553013,0.03,0.01,0.2,0.07,13.6,0.14,14.04,19.93,0.05,-0.81461509,0.06,0.15,0.11,0.18,22.9777035036,0.1,0.17,14.53,4.49,16.83,15.0,16.22,0.826542,2.04583,0.03,13.84,15.91,0.45,0.33,11.71,0.26,0.02,3.33924,4.16245,2.11995,1.84642,9.27,-99.0,5484.06,-99.0,0.02,-18.34,2.86905,15.66,0.34,0.04,0.12,5472.2,0.09,0.07,0.02,13.88,18.16,1,1237663783133708410,0.623483,9.0084,450437508841367552,0.3764,0.22252,0.37486,0.17589,1,0,7.7033,39.9425,588015508205666446,0.445019,112812557072334848,0.2153,450437508841367552,0.3817,1237663783133708410,0.0,9.39,0.0,0.082249685,8.89737129,8.53835106743,0.0822496848821,9.15,-99.0,-99.0,notineco,-99.0,1.0,E,396613000.0,0.370466,0.0,207616000.0,322.204,0.00511942,6.09743,0.0124,4.23466,1,0,207616000.0,GBT,62562900.0,35169200.0,138.276,-0.118773,3.0,0.105,-22.0241,11.2,24.7,12.7729,0,12.4439,1.0,0.113,4.0,11.1065,163.0,11.0875,12.37,98.8,12.16,0.0896211,0.106495,9.29,1,0,1,0,10000,0,0000000,1.80025,1.81563,2.95791,2.57917,-18.5518,3.73683,0.436396,1.59405,0.657976,20.6934,0.2896,0.2955,0,9.445,22.9233,-0.894085,12.45,12.37,163,12.68,1,12.62,12.68,20099,0.0,12.57,0,0.0,1,10098,12.75,12.55,0,0,0.177013332884,0,396613000.0,396613000.0,0.000585407,62562900.0,0.0,62562900.0,0.0,396613000.0,8.96569,1.0
rf0235,0.02,0.275976,0.03,0.01,1.11,0.08,15.6,0.14,-99.0,20.0,0.05,-0.7260343,0.21,0.36,0.71,0.19,23.0224373845,0.1,-99.0,-99.0,4.45,18.17,16.77,17.8,0.441801,1.5776,-0.03,-99.0,17.62,0.44,0.34,9.05,-99.0,0.02,2.55238,3.36158,1.41658,1.25075,8.05,-99.0,4761.4,-99.0,0.02,-16.46,2.38681,17.44,0.35,0.04,0.05,4761.4,0.06,-99.0,0.02,16.65,19.16,0,1237663783133708502,-999.0,-999.0,450441906887878656,-999.0,0.28461,0.29538,0.21896,1,0,-999.0,-999.0,588015508205731923,0.447326,112812557139443712,-999.0,450441906887878656,-999.0,1237663783133708502,0.0,8.25,0.0,0.051994876,7.56345701,8.5981771908,0.0519948760706,7.95,-99.0,-99.0,notineco,-99.0,-999.0,L,0.0,0.0,0.0,0.0,0.0,0.0148348,0.0,0.0214,0.0,0,0,0.0,None,0.0,0.0,0.0,0.0,1.0,0.0,-16.4624,0.0,0.0,10.816,1,10.7369,1.0,0.0,1.0,9.6975,457.0,8.7745,0.0,0.0,0.0,1.36649,1.3656,8.05,0,0,0,0,00000,0,0000000,1.28125,1.12045,2.13691,2.01608,-16.7334,2.87174,0.164883,1.02054,0.264793,20.4656,0.2973,0.2942,0,8.735,23.0223,-0.7261,0.0,0.0,466,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,0.602482288165,-10998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63453,1.0
rf0236,0.02,0.37957,0.03,0.01,0.43,0.06,14.89,0.12,14.43,19.58,0.05,-1.1003722,0.03,0.51,0.33,0.16,23.1773299869,0.08,0.49,15.76,3.4,17.52,16.13,17.07,0.588934,1.77087,0.08,-99.0,16.83,0.74,0.28,8.72,-99.0,0.02,2.83432,3.65553,1.65239,1.44303,8.57,-99.0,5014.4,-99.0,0.02,-17.3,2.59207,16.67,0.29,0.04,0.06,5014.4,0.07,0.3,0.02,15.15,18.58,1,1237663782596903048,0.578957,7.4342,784775637037508608,0.7499,0.31587,0.33836,0.27217,1,0,7.6659,12.9416,588015507668926526,0.554654,196412368085843968,0.6835,784775637037508608,0.6274,1237663782596903048,0.0,8.75,0.0,0.088688369,8.49974823,8.7182651291,0.0886883691996,8.43,-99.0,-99.0,notineco,-99.0,-2.5,E,373368000.0,0.0751022,0.0,0.0,197.516,0.0222487,3.95279,0.0147,5.19974,0,0,0.0,GBT,25212700.0,0.0,117.733,-0.00836155,1.0,0.0,-17.302,0.0,0.0,10.9389,1,10.8899,1.0,0.0,1.0,8.9495,164.0,8.5805,0.0,0.0,0.0,0.41057,0.415617,8.57,0,?,0,0,00000,0,0000000,1.46225,1.31219,2.37951,2.21392,-17.5666,3.13118,0.253218,1.17048,0.394934,19.7965,0.2496,0.4031,0,8.945,23.1772,-1.1005,10.88,11.01,164,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,0,1.2184569965,0,373368000.0,373368000.0,0.000615011,25212700.0,0.0,25212700.0,0.0,373368000.0,8.71827,0.0
rf0237,0.02,0.501028,0.03,0.01,0.1,0.07,11.11,0.14,11.09,16.62,0.05,-0.68987333,0.03,0.14,0.03,0.18,23.2582531626,0.1,0.08,12.04,15.0,14.27,12.47,13.7,0.778316,2.10389,-0.06,11.21,13.38,0.69,0.33,28.46,0.06,0.04,3.26049,4.17537,1.93492,1.65763,10.05,-99.0,4718.8,-99.0,0.02,-20.54,3.01876,13.17,0.34,0.04,0.04,4718.8,0.02,0.09,0.02,11.21,15.49,1,1237663783133839403,0.352458,37.6997,450428987626252288,0.7529,0.4874,0.49285,0.28207,1,0,56.2256,56.2256,588015508205797426,0.700358,112812556942311424,0.5577,450428987626252288,0.8603,1237663783133839403,0.0,10.21,158.868,2.6519767,8.44007587,9.44488289369,3.12492971628,9.85,-99.0,-99.0,notineco,-99.0,5.0,L,1989550000.0,0.112529,0.0,0.0,310.224,0.0104801,14.0727,0.0095,5.38562,0,0,0.0,GBT,162902000.0,0.0,300.261,-0.0743299,1.0,0.0,-20.5395,0.0,0.0,11.5979,1,11.6709,1.0,0.0,1.0,10.1415,165.0,10.0515,0.0,0.0,0.0,0.32807,0.326315,10.05,1,0,0,1,00000,0,1020000,1.53154,1.2643,2.38459,2.32167,-21.0472,3.17472,0.257719,1.11077,0.411253,16.9884,0.2902,0.0265,0,10.135,23.2583,-0.6898,11.68,11.61,165,12.06,1,12.0,11.53,20100,1.24,11.97,0,1.33,1,10099,11.62,11.94,0,0,0.611540888194,0,1989550000.0,1989550000.0,0.00250773,162902000.0,0.0,162902000.0,0.0,1989550000.0,9.44488,0.0
